userId,courseId,course_name,rating
22225,58,cats-and-dogs,5
14662,586,what-is-datascience,4
323,381,neural-networks-deep-learning,5
2696,307,introduction-psychology,5
28132,254,health-behavior-change,5
14755,439,python,5
20421,439,python,5
29699,120,data-scientists-tools,5
35203,340,machine-learning-projects,5
6221,433,project-planning,5
9504,390,object-oriented-design,5
7513,183,excel-intermediate-1,5
21899,443,python-data-analysis,5
28973,320,it-security,5
27518,57,careerdevelopment,4
1146,330,learn-speak-korean1,5
16899,362,ml-foundations,5
15924,396,os-power-user,5
11530,30,aws-fundamentals-addressing-security-risk,3
14101,345,manage-health-covid-19,5
36556,440,python-basics,5
3970,427,professional-emails-english,5
907,273,innovation-management,5
30072,259,html-css-javascript-for-web-developers,5
40037,401,perfect-tenses-modals,5
40157,466,research-methods,4
7331,364,modern-art-ideas,5
4340,320,it-security,5
18778,529,the-science-of-well-being,5
14414,138,django-database-web-apps,5
4248,268,industrial-biotech,5
36494,329,learn-korean,5
27396,241,global-sustainable-development,5
35806,478,search-engine-optimization,5
9448,439,python,5
31189,328,learn-chinese,5
39125,498,speak-english-professionally,4
26197,382,neurobiology,5
24460,216,game-development,5
18851,166,epidemiology,4
6584,433,project-planning,5
15022,268,industrial-biotech,5
33015,502,sql-data-science,5
24642,459,r-programming,5
38477,348,marketing-digital,4
10294,353,matlab,5
29005,202,finanzas-personales,5
36048,125,deep-neural-network,4
36175,582,wharton-quantitative-modeling,4
18617,131,develop-your-musicianship,5
7744,498,speak-english-professionally,5
27090,340,machine-learning-projects,5
8032,529,the-science-of-well-being,5
280,393,open-source-tools-for-data-science,5
24753,337,machine-learning,5
21128,459,r-programming,5
17918,439,python,5
31189,160,english-principles,5
82,439,python,4
3293,63,childnutrition,5
32849,120,data-scientists-tools,3
14796,259,html-css-javascript-for-web-developers,5
18525,549,uva-darden-design-thinking-innovation,5
28407,114,data-analysis-with-python,5
10426,529,the-science-of-well-being,4
15817,459,r-programming,5
22413,289,intro-data-science-programacion-estadistica-r,5
23774,307,introduction-psychology,4
11874,529,the-science-of-well-being,5
3944,125,deep-neural-network,5
17357,302,introduction-git-github,4
29196,182,excel-essentials,5
6187,529,the-science-of-well-being,5
26529,9,ai-for-everyone,5
13998,457,quantitative-methods,5
24256,332,learning-how-to-learn,5
32917,410,positive-psychology,5
28978,443,python-data-analysis,2
35583,386,nlp-sequence-models,5
22974,197,finance-healthcare-managers,5
31614,381,neural-networks-deep-learning,4
8564,206,food-and-health,5
19133,441,python-crash-course,5
32226,17,animal-welfare,5
15100,22,aprendiendo-programar-python,4
26499,56,cancer,5
28867,309,introduction-tensorflow,5
9452,84,contabilidad,5
4173,189,exposure-photography,5
38698,259,html-css-javascript-for-web-developers,5
38315,571,wharton-customer-analytics,4
2795,346,managing-as-a-coach,5
7518,468,revisao-sistematica,5
32250,320,it-security,5
9725,450,python-network-data,2
15468,421,private-equity,5
35661,36,bcg-uva-darden-digital-transformation,5
16149,248,google-kubernetes-engine,1
17505,476,sciwrite,5
11437,396,os-power-user,4
37130,182,excel-essentials,5
1904,381,neural-networks-deep-learning,2
20376,449,python-machine-learning,5
5044,9,ai-for-everyone,5
2634,296,introcss,5
31439,442,python-data,5
14783,182,excel-essentials,5
29870,441,python-crash-course,5
16246,381,neural-networks-deep-learning,5
33954,16,anatomy403-1x,5
21671,425,process-mining,5
37741,114,data-analysis-with-python,4
23145,446,python-for-applied-data-science-ai,4
38696,445,python-databases,4
11973,330,learn-speak-korean1,5
28702,297,introduction-blockchain-technologies,5
13817,508,strategic-management,4
37360,264,ibm-penetration-testing-incident-response-forensics,5
969,220,gcp-fundamentals,5
17819,332,learning-how-to-learn,5
25510,21,aprendiendo-a-aprender,5
4976,440,python-basics,4
27991,421,private-equity,5
25915,338,machine-learning-business-professionals,4
2697,12,algorithmic-toolbox,5
2643,445,python-databases,3
7678,441,python-crash-course,5
3372,445,python-databases,5
20589,586,what-is-datascience,5
36712,329,learn-korean,5
10206,443,python-data-analysis,4
21266,124,decision-making,5
22728,443,python-data-analysis,5
26641,40,big-data-introduction,5
40300,252,guitar,5
15803,120,data-scientists-tools,5
20283,439,python,4
23205,524,technical-support-fundamentals,5
8720,439,python,4
2055,65,ciencia-computacao-python-conceitos,5
29100,9,ai-for-everyone,5
30070,381,neural-networks-deep-learning,4
7550,234,gis,5
30591,253,healing-with-the-arts,5
36667,445,python-databases,5
33566,439,python,5
34873,429,programming-fundamentals,5
3228,439,python,5
4845,427,professional-emails-english,5
39083,199,financial-markets-global,5
16028,78,competencias-digitales-ofimatica,5
33907,443,python-data-analysis,5
11393,144,ds,5
29750,513,sustainability,5
29832,311,introduction-to-calculus,5
18166,206,food-and-health,5
26489,429,programming-fundamentals,5
7083,337,machine-learning,4
29549,439,python,5
5574,362,ml-foundations,5
16004,428,progfun1,4
24431,267,indigenous-canada,5
31390,586,what-is-datascience,5
6300,588,wind-energy,5
14955,202,finanzas-personales,4
2693,250,grammar-punctuation,5
15920,524,technical-support-fundamentals,5
22843,257,how-things-work,5
21462,398,pap,5
33407,389,nutrition-pregnancy,5
3644,20,applied-data-science-capstone,5
17844,461,recruiting-hiring-onboarding-employees,3
25695,158,engineering-mechanics-statics,5
29944,89,contracts-1,5
27477,337,machine-learning,5
22897,427,professional-emails-english,5
16527,184,excel-intermediate-2,4
27412,307,introduction-psychology,5
39338,307,introduction-psychology,5
23825,120,data-scientists-tools,4
11108,147,dyslexia-difficulties,5
37327,441,python-crash-course,3
8305,199,financial-markets-global,5
28498,74,cloud-infrastructure-design-process,5
3358,576,wharton-introduction-spreadsheets-models,5
26449,329,learn-korean,5
6795,183,excel-intermediate-1,5
19230,75,communication-strategies-virtual-age,5
8991,442,python-data,5
30103,544,user-experience-design,4
7662,388,nutricion-obesidad-sobrepeso,5
24211,311,introduction-to-calculus,5
10555,346,managing-as-a-coach,5
8690,34,batch-data-pipelines-gcp,5
18449,90,contrats,5
19506,567,wharton-accounting,5
28712,524,technical-support-fundamentals,5
40148,184,excel-intermediate-2,4
21461,398,pap,5
8895,145,duke-behavioral-finance,5
21762,524,technical-support-fundamentals,5
2228,466,research-methods,4
12152,16,anatomy403-1x,5
39229,381,neural-networks-deep-learning,5
31729,393,open-source-tools-for-data-science,5
37592,386,nlp-sequence-models,5
25083,556,uva-darden-market-analytics,5
5767,381,neural-networks-deep-learning,5
14164,427,professional-emails-english,5
35118,340,machine-learning-projects,5
11068,503,sql-for-data-science,2
15936,561,version-control-with-git,5
38956,234,gis,5
23480,44,blockchain-basics,4
7095,234,gis,5
28627,484,six-sigma-principles,4
23963,436,psychological-first-aid,5
38797,182,excel-essentials,5
21530,337,machine-learning,5
23982,514,sustainable-fashion,5
32342,424,probability-statistics,5
4796,104,creative-problem-solving,4
30988,594,writing-for-business,5
35678,443,python-data-analysis,3
6931,63,childnutrition,4
31307,337,machine-learning,5
28343,229,gestionempresarialpyme,5
26849,182,excel-essentials,5
33297,521,teach-online,5
10636,493,software-processes-and-agile-practices,5
25282,368,moral-politics,5
21159,57,careerdevelopment,4
15690,446,python-for-applied-data-science-ai,3
10994,442,python-data,5
9478,332,learning-how-to-learn,5
26154,565,web-development,5
20737,182,excel-essentials,5
20993,521,teach-online,5
11741,459,r-programming,5
26787,337,machine-learning,4
6984,430,programming-languages,5
1022,366,modern-world-2,5
40074,340,machine-learning-projects,5
16091,21,aprendiendo-a-aprender,4
3457,272,initiating-planning,5
34719,182,excel-essentials,5
23991,120,data-scientists-tools,4
4426,220,gcp-fundamentals,5
8300,185,excel-para-negocios,5
21109,307,introduction-psychology,4
30741,381,neural-networks-deep-learning,5
28646,450,python-network-data,4
11658,302,introduction-git-github,5
21649,337,machine-learning,5
22246,439,python,5
1083,439,python,5
2922,337,machine-learning,5
23243,214,fundamentals-of-graphic-design,5
34071,533,tricky-american-english-pronunciation,5
12311,439,python,5
38889,9,ai-for-everyone,5
37648,337,machine-learning,5
35086,124,decision-making,5
544,258,html,4
23601,220,gcp-fundamentals,5
26974,123,datasciencemathskills,5
5206,517,system-administration-it-infrastructure-services,5
29474,441,python-crash-course,5
22940,571,wharton-customer-analytics,5
1926,442,python-data,5
5545,120,data-scientists-tools,3
29789,31,aws-fundamentals-going-cloud-native,5
36535,212,front-end-react,5
17987,493,software-processes-and-agile-practices,4
2119,82,computer-networking,5
35655,182,excel-essentials,5
15660,273,innovation-management,4
7688,9,ai-for-everyone,5
34906,450,python-network-data,5
26585,381,neural-networks-deep-learning,5
10717,337,machine-learning,5
7435,367,money-banking,5
3063,33,basic-statistics,5
35400,439,python,5
2281,63,childnutrition,5
38170,459,r-programming,4
20740,361,mindshift,5
7968,12,algorithmic-toolbox,4
19082,6,addiction-treatment,5
27951,171,estrategia-marketing-digital,5
28927,184,excel-intermediate-2,5
10453,206,food-and-health,4
23417,220,gcp-fundamentals,5
15804,364,modern-art-ideas,5
32765,9,ai-for-everyone,5
10397,21,aprendiendo-a-aprender,4
9741,586,what-is-datascience,3
27168,524,technical-support-fundamentals,5
36192,498,speak-english-professionally,5
35994,340,machine-learning-projects,5
36762,305,introduction-programming-unity,5
7912,346,managing-as-a-coach,5
5977,179,excel-aplicado-negocios-avanzado,5
7320,17,animal-welfare,5
30088,386,nlp-sequence-models,3
22690,16,anatomy403-1x,2
19644,55,camino-excelencia-gestion-proyectos,4
2789,206,food-and-health,5
30032,381,neural-networks-deep-learning,5
5603,9,ai-for-everyone,5
18815,250,grammar-punctuation,5
3861,92,convolutional-neural-networks,4
38861,328,learn-chinese,5
38201,362,ml-foundations,5
39162,335,linear-algebra-machine-learning,5
17309,497,spanish-vocabulary-meeting-people,5
40356,526,tensorflow-sequences-time-series-and-prediction,5
26854,190,family-planning,5
17595,104,creative-problem-solving,5
1455,459,r-programming,5
33339,147,dyslexia-difficulties,5
12889,381,neural-networks-deep-learning,5
23043,328,learn-chinese,5
15374,332,learning-how-to-learn,5
11688,569,wharton-contagious-viral-marketing,5
16643,15,analytics-excel,5
16222,475,science-exercise,5
35297,249,google-machine-learning,4
7876,40,big-data-introduction,5
25883,277,international-criminal-law,5
29394,524,technical-support-fundamentals,5
29538,310,introduction-to-ai,4
18744,553,uva-darden-foundations-business-strategy,5
36543,381,neural-networks-deep-learning,5
40159,445,python-databases,5
29891,508,strategic-management,4
9610,459,r-programming,5
20024,9,ai-for-everyone,5
2053,289,intro-data-science-programacion-estadistica-r,5
6480,26,aulaconstructivista,5
19434,381,neural-networks-deep-learning,5
31318,184,excel-intermediate-2,5
18777,340,machine-learning-projects,5
27580,9,ai-for-everyone,5
34292,572,wharton-entrepreneurship-opportunity,5
21973,439,python,5
23880,484,six-sigma-principles,5
17287,353,matlab,5
35543,517,system-administration-it-infrastructure-services,5
37200,459,r-programming,5
9072,48,build-a-computer,5
17401,589,wine,5
9247,436,psychological-first-aid,5
26014,400,people-management,5
2925,445,python-databases,5
16597,581,wharton-people-analytics,4
36766,402,personal-branding,5
1156,586,what-is-datascience,5
16508,439,python,5
27138,511,supply-chain-logistics,5
27718,220,gcp-fundamentals,5
19102,381,neural-networks-deep-learning,5
37785,393,open-source-tools-for-data-science,2
22250,265,iiot-google-cloud-platform,1
16321,220,gcp-fundamentals,3
18510,58,cats-and-dogs,5
1322,106,crypto,5
31893,453,python-plotting,5
21095,304,introduction-portfolio-construction-python,5
1817,146,duke-programming-web,5
5671,503,sql-for-data-science,4
25393,391,object-oriented-java,5
19112,381,neural-networks-deep-learning,5
1660,442,python-data,5
26743,523,teamwork-skills-effective-communication,5
35496,335,linear-algebra-machine-learning,4
22728,548,uva-darden-continous-delivery-devops,5
6813,329,learn-korean,4
20466,524,technical-support-fundamentals,5
36066,146,duke-programming-web,5
36674,182,excel-essentials,5
21834,296,introcss,5
30184,439,python,5
39106,450,python-network-data,3
953,353,matlab,5
15096,524,technical-support-fundamentals,5
18150,296,introcss,4
33674,557,uva-darden-project-management,5
36520,332,learning-how-to-learn,5
28575,259,html-css-javascript-for-web-developers,5
2825,199,financial-markets-global,5
27811,190,family-planning,5
31972,272,initiating-planning,5
26299,352,mathematics-and-python,5
34286,25,astro,5
15022,268,industrial-biotech,5
1449,120,data-scientists-tools,4
25994,421,private-equity,4
23940,328,learn-chinese,5
16116,332,learning-how-to-learn,5
20863,499,spectroscopy,5
2139,172,etudier-en-france,5
12488,9,ai-for-everyone,5
18988,517,system-administration-it-infrastructure-services,4
3788,524,technical-support-fundamentals,4
370,365,modern-world,5
27085,578,wharton-marketing,5
15004,461,recruiting-hiring-onboarding-employees,5
25785,11,ai-for-medical-prognosis,5
3430,182,excel-essentials,5
20768,381,neural-networks-deep-learning,5
21960,180,excel-data-analysis,5
26342,116,data-lakes-data-warehouses-gcp,5
30724,446,python-for-applied-data-science-ai,4
22086,439,python,5
2082,448,python-functions-files-dictionaries,5
19478,218,gcp-big-data-ml-fundamentals,5
15175,167,epidemiology-tools,3
38976,450,python-network-data,5
16918,524,technical-support-fundamentals,5
27463,65,ciencia-computacao-python-conceitos,5
36880,439,python,5
20619,446,python-for-applied-data-science-ai,5
10654,551,uva-darden-digital-product-management,5
40464,381,neural-networks-deep-learning,5
13132,14,analytics-business-metrics,5
33238,337,machine-learning,5
16449,425,process-mining,5
1611,105,creative-thinking-techniques-and-tools-for-success,4
34541,549,uva-darden-design-thinking-innovation,5
19730,40,big-data-introduction,4
22827,381,neural-networks-deep-learning,1
18210,123,datasciencemathskills,5
22141,199,financial-markets-global,5
13029,428,progfun1,5
17134,381,neural-networks-deep-learning,5
23341,293,intro-sql,5
15796,289,intro-data-science-programacion-estadistica-r,5
35029,441,python-crash-course,4
26172,97,corporatestrategy,5
25517,122,database-management,5
31423,41,big-history,4
327,380,negotiation-skills,5
23646,498,speak-english-professionally,5
17138,340,machine-learning-projects,5
13752,474,schizophrenia,4
6806,220,gcp-fundamentals,5
14739,450,python-network-data,5
28524,183,excel-intermediate-1,5
17077,556,uva-darden-market-analytics,5
5999,524,technical-support-fundamentals,5
11177,340,machine-learning-projects,4
18181,450,python-network-data,5
11649,415,practical-time-series-analysis,5
35554,441,python-crash-course,5
4896,324,kotlin-for-java-developers,5
6013,34,batch-data-pipelines-gcp,5
14912,82,computer-networking,5
4844,523,teamwork-skills-effective-communication,5
25937,202,finanzas-personales,5
23567,82,computer-networking,5
7219,332,learning-how-to-learn,4
4053,586,what-is-datascience,5
40454,106,crypto,5
40255,364,modern-art-ideas,5
7211,189,exposure-photography,3
7816,337,machine-learning,5
15477,403,philosophy,5
7032,409,positive-psychiatry,5
28139,590,womens-health-human-rights,5
14692,491,social-psychology,5
22282,6,addiction-treatment,5
35854,588,wind-energy,4
3150,217,gamification,5
30589,529,the-science-of-well-being,5
26640,12,algorithmic-toolbox,5
22287,450,python-network-data,4
17895,556,uva-darden-market-analytics,4
29802,517,system-administration-it-infrastructure-services,5
29190,459,r-programming,1
20851,351,mathematical-thinking,5
36005,160,english-principles,4
21211,60,change-management,4
350,542,uol-machine-learning-for-all,5
20602,524,technical-support-fundamentals,4
12176,183,excel-intermediate-1,5
17991,529,the-science-of-well-being,5
19464,65,ciencia-computacao-python-conceitos,5
2702,442,python-data,5
20700,125,deep-neural-network,5
37035,466,research-methods,5
15396,529,the-science-of-well-being,5
15497,381,neural-networks-deep-learning,5
15670,25,astro,5
28193,263,ibm-customer-engagement-specialist,5
21357,442,python-data,1
22933,248,google-kubernetes-engine,4
7275,84,contabilidad,2
30800,441,python-crash-course,5
18313,40,big-data-introduction,4
21667,117,data-management,5
14284,307,introduction-psychology,5
27145,524,technical-support-fundamentals,4
15039,310,introduction-to-ai,4
9346,220,gcp-fundamentals,5
7451,470,roman-architecture,5
28328,472,sas-programming-basics,5
1880,403,philosophy,5
16991,508,strategic-management,5
37854,56,cancer,5
12516,442,python-data,5
4887,445,python-databases,5
1708,348,marketing-digital,5
38859,75,communication-strategies-virtual-age,5
13627,427,professional-emails-english,5
31803,439,python,5
16720,63,childnutrition,5
12278,331,learn-to-program,5
13423,427,professional-emails-english,5
9766,288,intro-common-law,5
609,9,ai-for-everyone,5
20890,450,python-network-data,5
23783,82,computer-networking,5
1777,142,drug-development,5
26417,381,neural-networks-deep-learning,5
24553,551,uva-darden-digital-product-management,4
27912,340,machine-learning-projects,5
31043,337,machine-learning,5
36985,142,drug-development,1
17546,27,autism-spectrum-disorder,5
2487,427,professional-emails-english,5
34230,199,financial-markets-global,5
1557,497,spanish-vocabulary-meeting-people,5
23656,563,vital-signs,5
21579,337,machine-learning,5
12587,182,excel-essentials,5
14,184,excel-intermediate-2,4
20547,135,dino101,5
9591,588,wind-energy,5
27930,400,people-management,5
21068,380,negotiation-skills,5
33687,440,python-basics,5
4384,167,epidemiology-tools,4
8727,439,python,5
6232,279,international-law-in-action,5
36901,439,python,5
4456,442,python-data,4
40428,381,neural-networks-deep-learning,5
9546,586,what-is-datascience,4
38098,185,excel-para-negocios,4
8928,115,data-analytics-for-lean-six-sigma,5
9888,69,clinical-research,5
34710,446,python-for-applied-data-science-ai,5
18958,549,uva-darden-design-thinking-innovation,5
15697,328,learn-chinese,5
22252,320,it-security,5
9765,337,machine-learning,5
11023,320,it-security,5
8129,525,technology-of-music-production,5
12410,447,python-for-data-visualization,2
7076,250,grammar-punctuation,5
18890,524,technical-support-fundamentals,5
37274,345,manage-health-covid-19,5
35022,563,vital-signs,5
30180,553,uva-darden-foundations-business-strategy,5
37478,450,python-network-data,4
22397,529,the-science-of-well-being,5
5776,446,python-for-applied-data-science-ai,5
14365,398,pap,5
2375,495,songwriting-lyrics,5
17906,104,creative-problem-solving,5
18306,442,python-data,5
6982,305,introduction-programming-unity,4
13369,418,principles-of-macroeconomics,5
68,524,technical-support-fundamentals,5
10656,442,python-data,5
6867,586,what-is-datascience,2
35733,9,ai-for-everyone,5
32978,380,negotiation-skills,5
9,16,anatomy403-1x,5
25135,436,psychological-first-aid,5
15299,216,game-development,5
22803,498,speak-english-professionally,5
4200,9,ai-for-everyone,5
35786,450,python-network-data,5
31640,439,python,5
36878,364,modern-art-ideas,5
23207,337,machine-learning,3
23139,14,analytics-business-metrics,5
11710,445,python-databases,5
11217,428,progfun1,5
8601,337,machine-learning,5
16447,93,convolutional-neural-networks-tensorflow,4
22192,450,python-network-data,1
1902,524,technical-support-fundamentals,5
29207,442,python-data,4
2856,9,ai-for-everyone,5
24815,182,excel-essentials,5
10383,268,industrial-biotech,5
19688,529,the-science-of-well-being,5
23795,376,nanotechnology,5
17557,332,learning-how-to-learn,5
23905,362,ml-foundations,4
7952,251,gte-sustainable-cities,4
2086,459,r-programming,5
8278,83,construction-project-management,5
23146,356,medical-research,5
25985,454,python-programming-introduction,4
4722,238,global-environmental-management,5
17809,125,deep-neural-network,4
25464,443,python-data-analysis,1
18854,524,technical-support-fundamentals,5
26142,423,probability-intro,5
32135,560,verb-passives,5
37468,49,business,5
7114,40,big-data-introduction,5
8786,252,guitar,5
30124,342,mafash,5
2684,337,machine-learning,5
33839,250,grammar-punctuation,4
32556,44,blockchain-basics,5
6670,15,analytics-excel,4
21746,340,machine-learning-projects,5
2588,524,technical-support-fundamentals,5
19787,518,systematic-review,5
37851,9,ai-for-everyone,5
16283,571,wharton-customer-analytics,5
1559,361,mindshift,5
31643,182,excel-essentials,5
38527,106,crypto,5
39561,443,python-data-analysis,5
26101,14,analytics-business-metrics,5
9014,565,web-development,5
23847,524,technical-support-fundamentals,5
4442,396,os-power-user,5
15656,428,progfun1,5
35624,329,learn-korean,4
34346,361,mindshift,5
15331,529,the-science-of-well-being,5
30201,41,big-history,5
26466,120,data-scientists-tools,5
28580,436,psychological-first-aid,5
11626,175,everyday-excel-part-1,5
19734,445,python-databases,5
1661,182,excel-essentials,5
21168,295,introclassicalmusic,5
5260,388,nutricion-obesidad-sobrepeso,5
24556,442,python-data,5
15211,201,finanzas-empresariales,5
34596,127,dental-medicine-penn,5
27622,439,python,4
28821,338,machine-learning-business-professionals,5
17873,450,python-network-data,5
4458,219,gcp-exploring-preparing-data-bigquery,5
13668,449,python-machine-learning,5
15560,403,philosophy,5
23333,230,getinmooc,5
21180,126,democracia,5
28572,108,cs-fundamentals-2,5
7151,58,cats-and-dogs,5
2435,214,fundamentals-of-graphic-design,5
6188,384,neuromarketing,5
338,16,anatomy403-1x,5
13474,326,leadership-21st-century,5
34243,66,classical-sociological-theory,5
37088,381,neural-networks-deep-learning,5
39191,83,construction-project-management,5
1332,588,wind-energy,5
24308,446,python-for-applied-data-science-ai,5
33786,524,technical-support-fundamentals,4
21970,347,managing-human-resources,4
38759,250,grammar-punctuation,4
9319,146,duke-programming-web,5
13734,391,object-oriented-java,5
31072,82,computer-networking,5
13133,381,neural-networks-deep-learning,5
10740,69,clinical-research,5
14047,174,everyday-chinese-medicine,5
27638,40,big-data-introduction,5
36605,442,python-data,5
23499,268,industrial-biotech,5
8487,524,technical-support-fundamentals,5
36809,548,uva-darden-continous-delivery-devops,5
22257,524,technical-support-fundamentals,4
28957,439,python,5
31656,182,excel-essentials,5
36548,442,python-data,4
1679,337,machine-learning,5
35290,35,bayesian-statistics,3
9109,146,duke-programming-web,5
25572,521,teach-online,5
16939,442,python-data,5
9250,521,teach-online,5
17584,524,technical-support-fundamentals,5
5968,125,deep-neural-network,4
23171,82,computer-networking,5
24653,145,duke-behavioral-finance,2
37195,459,r-programming,5
33658,332,learning-how-to-learn,5
9664,84,contabilidad,5
15010,441,python-crash-course,5
15788,75,communication-strategies-virtual-age,5
36620,256,horse-care,5
9158,183,excel-intermediate-1,5
3061,337,machine-learning,5
7995,401,perfect-tenses-modals,5
26626,307,introduction-psychology,5
14549,476,sciwrite,4
39968,428,progfun1,5
20692,15,analytics-excel,1
33695,182,excel-essentials,5
219,92,convolutional-neural-networks,4
37536,433,project-planning,4
14104,476,sciwrite,5
769,556,uva-darden-market-analytics,5
12725,40,big-data-introduction,5
27129,446,python-for-applied-data-science-ai,5
10204,450,python-network-data,5
34044,396,os-power-user,5
17514,571,wharton-customer-analytics,5
7835,120,data-scientists-tools,5
19277,332,learning-how-to-learn,5
40087,218,gcp-big-data-ml-fundamentals,5
3674,33,basic-statistics,5
24946,268,industrial-biotech,5
15208,331,learn-to-program,5
33390,402,personal-branding,5
14028,331,learn-to-program,5
24592,325,law-student,5
36566,9,ai-for-everyone,5
8935,443,python-data-analysis,5
30654,518,systematic-review,5
38666,21,aprendiendo-a-aprender,5
10456,114,data-analysis-with-python,5
18061,439,python,5
28919,540,understanding-financial-markets,5
27604,348,marketing-digital,4
36897,362,ml-foundations,4
23407,441,python-crash-course,5
14039,279,international-law-in-action,5
40476,381,neural-networks-deep-learning,5
34830,342,mafash,5
6305,378,negociacion,5
9066,439,python,4
32255,442,python-data,5
32523,220,gcp-fundamentals,5
1171,9,ai-for-everyone,5
39240,440,python-basics,5
36080,220,gcp-fundamentals,5
27891,361,mindshift,5
23867,214,fundamentals-of-graphic-design,5
39107,119,data-science-methodology,5
6289,78,competencias-digitales-ofimatica,5
12962,307,introduction-psychology,5
3112,546,uva-darden-agile-testing,4
5140,348,marketing-digital,5
34514,298,introduction-cybersecurity-cyber-attacks,5
39112,588,wind-energy,5
20505,332,learning-how-to-learn,5
2123,337,machine-learning,4
22250,182,excel-essentials,4
32759,443,python-data-analysis,4
15843,120,data-scientists-tools,4
7063,478,search-engine-optimization,2
24383,524,technical-support-fundamentals,5
7540,577,wharton-launching-startup,4
36041,332,learning-how-to-learn,5
33492,443,python-data-analysis,5
12976,9,ai-for-everyone,3
28130,346,managing-as-a-coach,4
4055,586,what-is-datascience,5
5778,337,machine-learning,5
9284,193,feminism-social-justice,5
32726,92,convolutional-neural-networks,2
30161,58,cats-and-dogs,5
22772,544,user-experience-design,4
25188,64,childrens-rights,4
8582,361,mindshift,3
7340,497,spanish-vocabulary-meeting-people,5
38327,400,people-management,5
36999,111,customer-segmentation-prospecting,5
5329,307,introduction-psychology,5
16163,84,contabilidad,5
7373,307,introduction-psychology,5
38555,279,international-law-in-action,5
21688,465,reporting-extra-financier-strategie-rse,5
17711,480,seo-fundamentals,5
6165,467,reussir-le-changement,5
28097,524,technical-support-fundamentals,5
3680,524,technical-support-fundamentals,5
22698,524,technical-support-fundamentals,5
7555,332,learning-how-to-learn,5
16050,586,what-is-datascience,5
27322,229,gestionempresarialpyme,5
34107,340,machine-learning-projects,4
24581,301,introduction-genomics,5
577,427,professional-emails-english,5
9461,220,gcp-fundamentals,5
22707,189,exposure-photography,5
10937,511,supply-chain-logistics,5
32202,281,international-organizations-management,3
11377,332,learning-how-to-learn,5
31498,267,indigenous-canada,5
4445,433,project-planning,5
35494,450,python-network-data,5
8525,365,modern-world,5
26994,493,software-processes-and-agile-practices,5
22348,206,food-and-health,5
35214,332,learning-how-to-learn,5
12277,175,everyday-excel-part-1,5
32003,398,pap,5
34544,382,neurobiology,5
25966,220,gcp-fundamentals,3
20057,529,the-science-of-well-being,5
6061,343,magic-middle-ages,2
29357,32,aws-machine-learning,5
10951,439,python,5
10088,58,cats-and-dogs,5
666,443,python-data-analysis,4
11849,554,uva-darden-getting-started-agile,5
34244,166,epidemiology,5
19477,442,python-data,5
30289,491,social-psychology,5
40477,332,learning-how-to-learn,1
265,153,electronics,5
17404,511,supply-chain-logistics,5
25040,329,learn-korean,5
6030,539,understanding-arguments,4
9627,541,understanding-visualization-data,5
10539,347,managing-human-resources,5
8241,204,fintechlawandpolicy,5
6196,409,positive-psychiatry,5
33637,9,ai-for-everyone,5
2147,16,anatomy403-1x,5
19918,403,philosophy,4
36539,433,project-planning,5
31807,393,open-source-tools-for-data-science,2
38011,194,finance-for-non-finance,5
95,257,how-things-work,5
23654,298,introduction-cybersecurity-cyber-attacks,4
39826,491,social-psychology,5
8249,300,introduction-g-suite,5
2351,443,python-data-analysis,5
5370,235,global-diplomacy,5
12638,511,supply-chain-logistics,5
35736,393,open-source-tools-for-data-science,5
32322,252,guitar,5
759,449,python-machine-learning,5
9776,459,r-programming,3
7038,524,technical-support-fundamentals,5
24459,361,mindshift,5
24986,442,python-data,5
25512,461,recruiting-hiring-onboarding-employees,4
38744,549,uva-darden-design-thinking-innovation,5
31118,273,innovation-management,5
23669,337,machine-learning,5
37510,442,python-data,5
4050,82,computer-networking,5
30718,265,iiot-google-cloud-platform,5
9600,185,excel-para-negocios,4
35078,32,aws-machine-learning,4
37578,9,ai-for-everyone,5
25001,511,supply-chain-logistics,5
6895,337,machine-learning,5
20406,363,model-thinking,4
31496,529,the-science-of-well-being,5
24904,381,neural-networks-deep-learning,3
4264,218,gcp-big-data-ml-fundamentals,5
2926,120,data-scientists-tools,5
39318,199,financial-markets-global,5
22887,409,positive-psychiatry,5
35625,125,deep-neural-network,4
40273,260,human-language,5
21993,439,python,5
2407,53,c-for-everyone,5
25294,177,everyday-parenting,5
22957,267,indigenous-canada,5
31215,446,python-for-applied-data-science-ai,5
15095,222,gcp-infrastructure-foundation,4
1009,450,python-network-data,5
25190,380,negotiation-skills,5
29061,556,uva-darden-market-analytics,5
16569,249,google-machine-learning,2
11523,17,animal-welfare,5
5097,172,etudier-en-france,4
369,27,autism-spectrum-disorder,5
30588,439,python,5
16785,119,data-science-methodology,3
29874,526,tensorflow-sequences-time-series-and-prediction,4
19379,529,the-science-of-well-being,5
17313,82,computer-networking,5
23583,101,covid-19-what-you-need-to-know,5
11108,147,dyslexia-difficulties,5
5530,313,introduction-to-computer-programming,1
27093,330,learn-speak-korean1,5
21366,122,database-management,5
22422,521,teach-online,2
23990,55,camino-excelencia-gestion-proyectos,5
24142,443,python-data-analysis,5
24824,363,model-thinking,5
11877,84,contabilidad,5
30000,379,negotiation,5
10419,439,python,5
23710,524,technical-support-fundamentals,5
28636,571,wharton-customer-analytics,2
5410,427,professional-emails-english,5
31391,450,python-network-data,5
4678,524,technical-support-fundamentals,5
